sentence_translation,paraphrase_translation,norm_sentence_translation,norm_paraphrase_translation,labse_similarity,laser_similarity,jaccard_similarity,length_ratio,meteor_score,raw_meteor_score,lemma_meteor_score,meteor_difference,ensemble_score,is_paraphrase,length_s1,length_s2,string_similarity,is_identical
"Širši indeks Standard & Poor's 500 Index .SPX se je dvignil za 6,48 točke oz.","Ugotovili so tudi, da je nizka rast povezana z družinsko zgodovino izgube sluha.","širši indeks standard & poor's 500 index .spx se je dvignil za 6,48 točke oz.","ugotovili so tudi, da je nizka rast povezana z družinsko zgodovino izgube sluha.",0.2775644063949585,0.16913767158985138,0.037037037037037035,0.8666666666666667,0.03378378378378378,0.03378378378378378,0.03378378378378378,0.0,0.2555158127836876,False,15,13,0.16249999999999998,False
Nizka rast je bila ugotovljena dvakrat pogosteje pri tistih z izgubo sluha.,"Dejal je, da si FDA želi, da bi Kongres in sodišča prinesli jasnost v situacijo in nekaj finančnega olajšanja potrošnikom.",nizka rast je bila ugotovljena dvakrat pogosteje pri tistih z izgubo sluha.,"dejal je, da si fda želi, da bi kongres in sodišča prinesli jasnost v situacijo in nekaj finančnega olajšanja potrošnikom.",0.21675258874893188,0.13417820632457733,0.0,0.6,0.0,0.0,0.0,0.0,0.18695449739694597,False,12,20,0.2213114754098361,False
"Dejal je, da si FDA želi, da bi Kongres in sodišča prinesli jasnost v situacijo in nekaj finančnega olajšanja potrošnikom - morda pred volitvami leta 2004.","V petek se je Concorde zagnal ob sončnem vzhodu in se zdelo, da se je zagnal naravnost iz vzhajajočega sonca.","dejal je, da si fda želi, da bi kongres in sodišča prinesli jasnost v situacijo in nekaj finančnega olajšanja potrošnikom - morda pred volitvami leta 2004.","v petek se je concorde zagnal ob sončnem vzhodu in se zdelo, da se je zagnal naravnost iz vzhajajočega sonca.",0.3502458333969116,0.12637251615524292,0.08108108108108109,0.7692307692307693,0.05905511811023623,0.05905511811023623,0.05905511811023623,0.0,0.26894678504754627,False,26,20,0.25806451612903225,False
"Včeraj se je Concorde zdelo, da se je zagnal naravnost iz vzhajajočega sonca.",Delnice podjetja Navistar so padle za 44 centov oz.,"včeraj se je concorde zdelo, da se je zagnal naravnost iz vzhajajočega sonca.",delnice podjetja navistar so padle za 44 centov oz.,0.2775951623916626,-0.045849524438381195,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.16651397685591995,False,13,9,0.22077922077922074,False
"Delnice podjetja Navistar so se dvignile za cent na 41,64 dolarja pozno popoldne na New York Stock Exchange, potem ko so se prej spustile celo na 39,93 dolarja.","Squyres je glavni raziskovalec za tovor Athena - zbirko znanstvenih instrumentov, ki jih prevaža vsak rover.","delnice podjetja navistar so se dvignile za cent na 41,64 dolarja pozno popoldne na new york stock exchange, potem ko so se prej spustile celo na 39,93 dolarja.","squyres je glavni raziskovalec za tovor athena - zbirko znanstvenih instrumentov, ki jih prevaža vsak rover.",0.3246196508407593,-0.015944387763738632,0.02564102564102564,0.5714285714285714,0.018656716417910446,0.018656716417910446,0.018656716417910446,0.0,0.18663717535593288,False,28,16,0.25,False
"Steve Squyres, znanstvenik na Univerzi Cornell, je glavni raziskovalec za znanstvene instrumente misij.","Sodniki pritožbenega sodišča so bili močno nestrinjani glede tega, kaj bi bilo treba storiti, ko so februarja odločali.","steve squyres, znanstvenik na univerzi cornell, je glavni raziskovalec za znanstvene instrumente misij.","sodniki pritožbenega sodišča so bili močno nestrinjani glede tega, kaj bi bilo treba storiti, ko so februarja odločali.",0.35110315680503845,0.06343265622854233,0.0,0.7222222222222222,0.0,0.0,0.0,0.0,0.23169328181280036,False,13,18,0.19327731092436973,False
"Pritožbeni sodniki so bili močno nestrinjani, ko so februarja odločali.","Bremer, 61, je nekdanji pomočnik nekdanjih državnih sekretarjev Williama P.","pritožbeni sodniki so bili močno nestrinjani, ko so februarja odločali.","bremer, 61, je nekdanji pomočnik nekdanjih državnih sekretarjev williama p.",0.30472609400749207,0.08004378527402878,0.0,1.0,0.0,0.0,0.0,0.0,0.2459035731852055,False,10,10,0.28,False
"Bremer, 61, je nekdanji pomočnik nekdanjih državnih sekretarjev Williama P.","Eden od razlogov je razočaranje vlagateljev nad ameriškimi naložbami, kar jih vodi k umiku iz ameriških sredstev - prodajajo dolarje, medtem ko to počnejo, in s tem znižujejo menjalni tečaj dolarja.","bremer, 61, je nekdanji pomočnik nekdanjih državnih sekretarjev williama p.","eden od razlogov je razočaranje vlagateljev nad ameriškimi naložbami, kar jih vodi k umiku iz ameriških sredstev - prodajajo dolarje, medtem ko to počnejo, in s tem znižujejo menjalni tečaj dolarja.",0.3553684651851654,0.02711370773613453,0.025,0.3225806451612903,0.04132231404958678,0.04132231404958678,0.04132231404958678,0.0,0.18917179431599426,False,10,31,0.19696969696969702,False
"Eden od razlogov je razočaranje vlagateljev nad ameriškimi naložbami, kar jih vodi k umiku iz ameriških sredstev - prodajajo dolarje, medtem ko to počnejo, in s tem znižujejo menjalni tečaj dolarja.","Gospod Morse je obtožen napada, gospod Darvish pa je obtožen vložitve lažne prijave.","eden od razlogov je razočaranje vlagateljev nad ameriškimi naložbami, kar jih vodi k umiku iz ameriških sredstev - prodajajo dolarje, medtem ko to počnejo, in s tem znižujejo menjalni tečaj dolarja.","gospod morse je obtožen napada, gospod darvish pa je obtožen vložitve lažne prijave.",0.22646896541118622,0.06380289047956467,0.025,0.41935483870967744,0.017123287671232876,0.017123287671232876,0.017123287671232876,0.0,0.15587626594643494,False,31,13,0.23737373737373735,False
Njegov partner Bijan Darvish je obtožen vložitve lažne policijske prijave.,"Najboljša delnica je bila Altria Group Inc., ki se je dvignila za več kot 27 odstotkov in zaprla pri 42,31 dolarja na delnico.",njegov partner bijan darvish je obtožen vložitve lažne policijske prijave.,"najboljša delnica je bila altria group inc., ki se je dvignila za več kot 27 odstotkov in zaprla pri 42,31 dolarja na delnico.",0.26606592535972595,-0.006058084312826395,0.03225806451612903,0.43478260869565216,0.04424778761061947,0.04424778761061947,0.04424778761061947,0.0,0.15573779093228257,False,10,23,0.23809523809523814,False
Altria Group Inc.,"Kar se je zgodilo v smislu kazni, je zagotovo več kot dovolj, je dejal Covello 49-letniku, katerega družina, prijatelji in podporniki so zasedli polovico sodne dvorane.",altria group inc.,"kar se je zgodilo v smislu kazni, je zagotovo več kot dovolj, je dejal covello 49-letniku, katerega družina, prijatelji in podporniki so zasedli polovico sodne dvorane.",0.14635305106639862,0.22306767106056213,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.13699998328318966,False,3,26,0.08333333333333337,False
"Kar se je zgodilo vam, gospod, kot kazen, je zagotovo več kot dovolj, je dejal Covello.","Osem gasilcev je utrpelo tudi manjše poškodbe, vključno z opeklinami, pregrevanjem, modricami in mišičnimi napetostmi, ter so bili zdravljeni in odpeljani iz bolnišnice, so sporočili gasilci.","kar se je zgodilo vam, gospod, kot kazen, je zagotovo več kot dovolj, je dejal covello.","osem gasilcev je utrpelo tudi manjše poškodbe, vključno z opeklinami, pregrevanjem, modricami in mišičnimi napetostmi, ter so bili zdravljeni in odpeljani iz bolnišnice, so sporočili gasilci.",0.3432309627532959,0.09371131658554077,0.027777777777777776,0.6153846153846154,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.0,0.23266319586380818,False,16,26,0.26178010471204194,False
"Osem gasilcev je utrpelo tudi manjše poškodbe, vključno z opeklinami, pregrevanjem, modricami in mišičnimi napetostmi, so sporočili gasilci.","Stotine vojakov je sodelovalo v jutranjem napadu, očitno kot signal Hamasu, da se Izrael ne bo omejil le na letalske napade v Gazi.","osem gasilcev je utrpelo tudi manjše poškodbe, vključno z opeklinami, pregrevanjem, modricami in mišičnimi napetostmi, so sporočili gasilci.","stotine vojakov je sodelovalo v jutranjem napadu, očitno kot signal hamasu, da se izrael ne bo omejil le na letalske napade v gazi.",0.4441993832588196,0.22430405020713806,0.02564102564102564,0.782608695652174,0.02702702702702702,0.02702702702702702,0.02702702702702702,0.0,0.32849864319769195,False,18,23,0.24285714285714288,False
"Stotine vojakov je bilo vpletenih, očitno kot signal Hamasu, da se Izrael ne bo omejil le na letalske napade v Gazi.","Državni zdravstveni uradniki so danes sporočili, da ima mlada ženska iz severovzhodnega Kanzasa verjetno prvi primer opice pox med ljudmi ali živalmi v državi.","stotine vojakov je bilo vpletenih, očitno kot signal hamasu, da se izrael ne bo omejil le na letalske napade v gazi.","državni zdravstveni uradniki so danes sporočili, da ima mlada ženska iz severovzhodnega kanzasa verjetno prvi primer opice pox med ljudmi ali živalmi v državi.",0.202410027384758,0.035567477345466614,0.046511627906976744,0.875,0.04694835680751174,0.04694835680751174,0.04694835680751174,0.0,0.18848025262899207,False,21,24,0.25786163522012584,False
"Zdravstveni uradniki so danes potrdili, da ima ženska iz severovzhodnega Kanzasa prvi primer opice pox v državi in prvi primer zahodno od reke Mississippi.",Lani je neuspešno kandidiral za demokratsko nominacijo za guvernerja.,"zdravstveni uradniki so danes potrdili, da ima ženska iz severovzhodnega kanzasa prvi primer opice pox v državi in prvi primer zahodno od reke mississippi.",lani je neuspešno kandidiral za demokratsko nominacijo za guvernerja.,0.28591394424438477,0.12068843096494675,0.0,0.375,0.0,0.0,0.0,0.0,0.18807210698723797,False,24,9,0.20645161290322578,False
"Lani je kandidiral za demokratsko nominacijo za guvernerja Teksasa, a je izgubil na primarnih volitvah proti večmilijonarju Tonyju Sanchezu.","Tehnološki velikan Google je izdal novo beta različico svoje priljubljene orodne vrstice za Internet Explorer, dodajajoč dodatne funkcije za deskarje.","lani je kandidiral za demokratsko nominacijo za guvernerja teksasa, a je izgubil na primarnih volitvah proti večmilijonarju tonyju sanchezu.","tehnološki velikan google je izdal novo beta različico svoje priljubljene orodne vrstice za internet explorer, dodajajoč dodatne funkcije za deskarje.",0.23715992271900177,0.005632435902953148,0.058823529411764705,0.95,0.07853403141361255,0.07853403141361255,0.07853403141361255,0.0,0.2052894559410244,False,19,20,0.19333333333333336,False
"Tehnološki velikan Google je izdal novo beta različico svoje priljubljene orodne vrstice za Internet Explorer, dodajajoč blokator oken, kontroverzno funkcijo Blogger in funkcionalnost izpolnjevanja obrazcev.","Zadnjič, ko je S&P doživel večji enodnevni padec v točkah, je bil prav tako 19.","tehnološki velikan google je izdal novo beta različico svoje priljubljene orodne vrstice za internet explorer, dodajajoč blokator oken, kontroverzno funkcijo blogger in funkcionalnost izpolnjevanja obrazcev.","zadnjič, ko je s&p doživel večji enodnevni padec v točkah, je bil prav tako 19.",0.25077754259109497,0.021099476143717766,0.02631578947368421,0.6,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.1713557721602551,False,25,15,0.2222222222222222,False
"Zadnjič, ko je doživel večji enodnevni padec, je bil 1.","Šel sem na igrišče v prepričanju, da to zmorem, le če bom igral svoj najboljši tenis.","zadnjič, ko je doživel večji enodnevni padec, je bil 1.","šel sem na igrišče v prepričanju, da to zmorem, le če bom igral svoj najboljši tenis.",0.349047988653183,0.26090410351753235,0.0,0.625,0.0,0.0,0.0,0.0,0.28039042651653295,False,10,16,0.21176470588235297,False
"Verjel sem, da sem prepričan, da zmorem to storiti, vendar le v primeru, če bom igral svoj najboljši tenis.","Promocijski plakat, s števcem za odštevanje, opominja bralce na prihajajočo izdajo ""Harryja Potterja in Reda Feniksa.""","verjel sem, da sem prepričan, da zmorem to storiti, vendar le v primeru, če bom igral svoj najboljši tenis.","promocijski plakat, s števcem za odštevanje, opominja bralce na prihajajočo izdajo ""harryja potterja in reda feniksa.""",0.24704018235206604,-0.046533603221178055,0.0,0.8421052631578947,0.0,0.0,0.0,0.0,0.1690665182902625,False,19,16,0.22881355932203384,False
"Teksanci, obremenjeni z nevzdržno visokimi premijami za domače zavarovanje, bi končno lahko dobili olajšanje.","Olajšanje je na obzorju za Teksance, obremenjene z nevzdržno visokimi premijami za domače zavarovanje.","teksanci, obremenjeni z nevzdržno visokimi premijami za domače zavarovanje, bi končno lahko dobili olajšanje.","olajšanje je na obzorju za teksance, obremenjene z nevzdržno visokimi premijami za domače zavarovanje.",0.8374600410461426,0.916301965713501,0.2857142857142857,1.0,0.4275793650793651,0.4275793650793651,0.4275793650793651,0.0,0.7812039712118726,True,14,14,0.42201834862385323,False
"Ob 12:10 EDT je bil kanadski referenčni S&P/TSX kompozitni indeks višji za 6,87 točke ali 0,1 odstotka na 6.979,29.","Tehnološko obremenjeni indeks Nasdaq Composite je v tednu zrasel za 5,7 odstotka.","ob 12:10 edt je bil kanadski referenčni s&p/tsx kompozitni indeks višji za 6,87 točke ali 0,1 odstotka na 6.979,29.","tehnološko obremenjeni indeks nasdaq composite je v tednu zrasel za 5,7 odstotka.",0.4845827519893646,0.4741233289241791,0.10714285714285714,0.631578947368421,0.08196721311475409,0.08196721311475409,0.08196721311475409,0.0,0.41813900123560294,False,19,12,0.29565217391304344,False
"Indeks Nasdaq Composite se je dvignil za 20,59 ali 1,3 odstotka na 1.616,50, potem ko je prejšnji teden pridobil 5,7 odstotka.","Lowe's je s približno polovico manj trgovin poročal o 33-odstotnem povečanju dobička v tretjem četrtletju, podprtem z 12-odstotnim skokom v prodaji na enakih površinah.","indeks nasdaq composite se je dvignil za 20,59 ali 1,3 odstotka na 1.616,50, potem ko je prejšnji teden pridobil 5,7 odstotka.","lowe's je s približno polovico manj trgovin poročal o 33-odstotnem povečanju dobička v tretjem četrtletju, podprtem z 12-odstotnim skokom v prodaji na enakih površinah.",0.3710629940032959,0.3579151928424835,0.04878048780487805,0.875,0.04694835680751174,0.04694835680751174,0.04694835680751174,0.0,0.3528726399153025,False,21,24,0.24404761904761907,False
"Home Depot je poročal o 22-odstotnem skoku dobička v tretjem četrtletju, podprt z skoraj 8-odstotnim dvigom prodaje na enakih površinah.","Vlada Blaira je vključila obtožbo, da je Saddam iskal uran iz Nigra, v septembrski leta 2002 dosje, ki je podal argument za vojaško akcijo.","home depot je poročal o 22-odstotnem skoku dobička v tretjem četrtletju, podprt z skoraj 8-odstotnim dvigom prodaje na enakih površinah.","vlada blaira je vključila obtožbo, da je saddam iskal uran iz nigra, v septembrski leta 2002 dosje, ki je podal argument za vojaško akcijo.",0.22657106816768646,-0.020572016015648842,0.05,0.8333333333333334,0.04901960784313726,0.04901960784313726,0.04901960784313726,0.0,0.17769211658002704,False,20,24,0.2230215827338129,False
"Britanija je vključila obtožbo v septembrski leta 2002 dosje, ki je podal argument za vojno v Iraku.","En del sporazuma je bila ustanovitev posebnega zdravstvenega sveta, ki bi spremljal porabo sredstev za zdravstvo in napredek pri reformi zdravstvenega sistema.","britanija je vključila obtožbo v septembrski leta 2002 dosje, ki je podal argument za vojno v iraku.","en del sporazuma je bila ustanovitev posebnega zdravstvenega sveta, ki bi spremljal porabo sredstev za zdravstvo in napredek pri reformi zdravstvenega sistema.",0.2579959034919739,0.19001686573028564,0.09090909090909091,0.7727272727272727,0.0857142857142857,0.0857142857142857,0.0857142857142857,0.0,0.2551384860509402,False,17,22,0.2515723270440252,False
"Ključni del sporazuma je bila ustanovitev posebnega sveta za spremljanje porabe sredstev za zdravstvo, postavljanje ciljev za sistem in merjenje napredka pri reformi zdravstvenega varstva.","Osebje Delta na mednarodnem letališču Hartsfield-Jackson v Atlanti je ves dan iskalo nadomestne lete, vključno s sedeži na drugih letalskih družbah za potnike.","ključni del sporazuma je bila ustanovitev posebnega sveta za spremljanje porabe sredstev za zdravstvo, postavljanje ciljev za sistem in merjenje napredka pri reformi zdravstvenega varstva.","osebje delta na mednarodnem letališču hartsfield-jackson v atlanti je ves dan iskalo nadomestne lete, vključno s sedeži na drugih letalskih družbah za potnike.",0.23019421100616455,0.018939338624477386,0.046511627906976744,0.92,0.04032258064516129,0.04032258064516129,0.04032258064516129,0.0,0.1984429068450229,False,25,23,0.23404255319148937,False
"Ostanke treh nezakonitih priseljencev so v torek našli v vročem železniškem vagonu, potem ko so se soborci priseljencev rešili in zapustili svoje oslabeli sopotnike.","Govornica podjetja je zavrnila, da bi povedala, koliko Qwest prejme letno prihodkov od vladnih pogodb.","ostanke treh nezakonitih priseljencev so v torek našli v vročem železniškem vagonu, potem ko so se soborci priseljencev rešili in zapustili svoje oslabeli sopotnike.","govornica podjetja je zavrnila, da bi povedala, koliko qwest prejme letno prihodkov od vladnih pogodb.",0.21371576189994812,-0.05342913046479225,0.0,0.625,0.0,0.0,0.0,0.0,0.13195756562054162,False,24,15,0.2666666666666667,False
"Govornica Qwesta, Kate Varden, je zavrnila, da bi povedala, koliko prodaje je podjetje prejelo od vlade Združenih držav.","Za teden, ki se je končal 15.","govornica qwesta, kate varden, je zavrnila, da bi povedala, koliko prodaje je podjetje prejelo od vlade združenih držav.","za teden, ki se je končal 15.",0.2992808520793915,0.05980406701564789,0.043478260869565216,0.3888888888888889,0.029585798816568046,0.029585798816568046,0.029585798816568046,0.0,0.1838488557939532,False,18,7,0.17500000000000004,False
"Genentech Inc., druga največja biotehnološka družba na svetu, in Xoma Ltd.","Genentech Inc., drugo največje biotehnološko podjetje na svetu, in Xoma Ltd.","genentech inc., druga največja biotehnološka družba na svetu, in xoma ltd.","genentech inc., drugo največje biotehnološko podjetje na svetu, in xoma ltd.",0.9966715574264526,0.9799622893333435,0.4666666666666667,1.0,0.6289424860853432,0.6289424860853432,0.6289424860853432,0.0,0.9022182250457852,True,11,11,0.868421052631579,False
"PeopleSoft bo v gotovini namenil 863 milijonov dolarjev in izdal 52,6 milijona novih delnic, so sporočila podjetja.","Nova pogodba bi bila vredna 1,75 milijarde dolarjev, vključno z 863 milijoni dolarjev v gotovini in 52,6 milijona delnic PeopleSoft.","peoplesoft bo v gotovini namenil 863 milijonov dolarjev in izdal 52,6 milijona novih delnic, so sporočila podjetja.","nova pogodba bi bila vredna 1,75 milijarde dolarjev, vključno z 863 milijoni dolarjev v gotovini in 52,6 milijona delnic peoplesoft.",0.8120521306991577,0.7761431932449341,0.23333333333333334,0.85,0.3308953639259172,0.3308953639259172,0.3308953639259172,0.0,0.6990866799790686,False,17,20,0.33333333333333337,False
"Halliburton je v torek ponovil svoje prepričanje, da je KBR ""dostavil gorivo v Irak po najboljši vrednosti, najboljši ceni in najboljših pogojih"".","Verjamemo, da je KBR dostavil gorivo v Irak po najboljši vrednosti, najboljši ceni in najboljših pogojih, je dejala tiskovna predstavnica Halliburtona Wendy Hall.","halliburton je v torek ponovil svoje prepričanje, da je kbr ""dostavil gorivo v irak po najboljši vrednosti, najboljši ceni in najboljših pogojih"".","verjamemo, da je kbr dostavil gorivo v irak po najboljši vrednosti, najboljši ceni in najboljših pogojih, je dejala tiskovna predstavnica halliburtona wendy hall.",0.8508962392807007,0.8953022956848145,0.42857142857142855,0.9565217391304348,0.6190553144334657,0.6190553144334657,0.6190553144334657,0.0,0.8093640326312576,True,22,23,0.37037037037037035,False
Bil je že dvakrat aretiran zaradi vloma in mu je bilo prepovedano vstopiti v kompleks - dom njegove matere in dveh otrok.,Bil je že dvakrat aretiran zaradi vloma in mu je bilo prepovedano vstopiti v kompleks.,bil je že dvakrat aretiran zaradi vloma in mu je bilo prepovedano vstopiti v kompleks - dom njegove matere in dveh otrok.,bil je že dvakrat aretiran zaradi vloma in mu je bilo prepovedano vstopiti v kompleks.,0.822360098361969,0.8835778832435608,0.6190476190476191,0.6818181818181818,0.6540433074638307,0.6540433074638307,0.6540433074638307,0.0,0.7895083151508191,True,22,15,0.7107438016528926,False
"Tehnološko obarvani Nasdaq Composite Index <.IXIC> se je dvignil za 17,26 točke oziroma 1,06 odstotka na 1.640,06, glede na najnovejše podatke.","Delnice so se v sredo končale pri 6,83 dolarja, kar je 2 centa več.","tehnološko obarvani nasdaq composite index <.ixic> se je dvignil za 17,26 točke oziroma 1,06 odstotka na 1.640,06, glede na najnovejše podatke.","delnice so se v sredo končale pri 6,83 dolarja, kar je 2 centa več.",0.3417346477508545,0.2610301077365875,0.0625,0.6666666666666666,0.04926108374384236,0.04926108374384236,0.04926108374384236,0.0,0.292845666462369,False,21,14,0.21678321678321677,False
"Delnice podjetja Goodyear so se v sredo dvignile za 2 centa in zaključile pri 6,83 dolarja.","Kot profesionalni, je dodal, ""bi rad veljal za dobrega pripovedovalca zgodb.","delnice podjetja goodyear so se v sredo dvignile za 2 centa in zaključile pri 6,83 dolarja.","kot profesionalni, je dodal, ""bi rad veljal za dobrega pripovedovalca zgodb.",0.3918389678001404,-0.03715956211090088,0.038461538461538464,0.6875,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.22140967878455267,False,16,11,0.2417582417582418,False
Kot profesionalen pripovedovalec zgodb bi rad veljal.,"Zvezni tožilci, Komisija za vrednostne papirje in borzo ter regulator hipotekarnega podjetja so začeli preiskave v zvezi s preoblikovanjem Freddie Maca.",kot profesionalen pripovedovalec zgodb bi rad veljal.,"zvezni tožilci, komisija za vrednostne papirje in borzo ter regulator hipotekarnega podjetja so začeli preiskave v zvezi s preoblikovanjem freddie maca.",0.23660774528980255,0.07351487129926682,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.15003089283903442,False,7,21,0.20394736842105265,False
Komisija za vrednostne papirje in borzo ter zvezni tožilec sta začela preiskave v zvezi s Freddie Macom zaradi njegovih računovodskih praks.,"Napovedovalci napovedujejo, da bo nevihta dosegla Zemljo ob 15.",komisija za vrednostne papirje in borzo ter zvezni tožilec sta začela preiskave v zvezi s freddie macom zaradi njegovih računovodskih praks.,"napovedovalci napovedujejo, da bo nevihta dosegla zemljo ob 15.",0.17310373485088348,0.025130165740847588,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.11963768651975054,False,21,9,0.2142857142857143,False
"Pričakuje se, da bo dosegla Zemljo okoli 15.",Še ena velika bitka je potekala glede predloga Bele hiše o privatizaciji nadzora letalskega prometa na večjih letališčih.,"pričakuje se, da bo dosegla zemljo okoli 15.",še ena velika bitka je potekala glede predloga bele hiše o privatizaciji nadzora letalskega prometa na večjih letališčih.,0.24584776163101196,0.13675589859485626,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.18381031867530614,False,8,18,0.2148760330578512,False
"Še ena bitka je potekala glede predloga Bele hiše o privatizaciji nadzora letalskega prometa na večjih letališčih, kot sta letališči v Pittsburghu in Philadelphii.",Prvo poročilo je bilo poslano Modesto policiji 28.,"še ena bitka je potekala glede predloga bele hiše o privatizaciji nadzora letalskega prometa na večjih letališčih, kot sta letališči v pittsburghu in philadelphii.",prvo poročilo je bilo poslano modesto policiji 28.,0.3472508192062378,0.1813381314277649,0.03225806451612903,0.3333333333333333,0.02232142857142857,0.02232142857142857,0.02232142857142857,0.0,0.23209304975291373,False,24,8,0.16564417177914115,False
Izhaja iz poročila Modesto policije.,"Če boste sprejeli ta zakon, vas bo Big Brother opazoval, je dejal poslanec John Mabry, D-Waco.",izhaja iz poročila modesto policije.,"če boste sprejeli ta zakon, vas bo big brother opazoval, je dejal poslanec john mabry, d-waco.",0.264329731464386,0.3432197868824005,0.0,0.3125,0.0,0.0,0.0,0.0,0.2399478286504746,False,5,16,0.21276595744680848,False
"Če boste sprejeli ta zakon, je kolegom dejal poslanec John Mabry Jr., D-Waco, ""vas bo Big Brother opazoval.","Policisti so ga vrgli na tla, mu natakli lisice, Reyna pa mu je skočil s kolenom na hrbet, je pričanje.","če boste sprejeli ta zakon, je kolegom dejal poslanec john mabry jr., d-waco, ""vas bo big brother opazoval.","policisti so ga vrgli na tla, mu natakli lisice, reyna pa mu je skočil s kolenom na hrbet, je pričanje.",0.3231292963027954,0.2414572834968567,0.029411764705882353,0.9,0.02747252747252747,0.02747252747252747,0.02747252747252747,0.0,0.2973773327880162,False,18,20,0.2149532710280374,False
"To se je zgodilo, ko so ga policisti vrgli na tla in mu natakli lisice, po pričanju.",Navdahnjen s svetovanjem Nicklausa je Howell dosegel 8-under 64 in ima za en udarec prednosti pred Kennyjem Perryjem.,"to se je zgodilo, ko so ga policisti vrgli na tla in mu natakli lisice, po pričanju.",navdahnjen s svetovanjem nicklausa je howell dosegel 8-under 64 in ima za en udarec prednosti pred kennyjem perryjem.,0.251036137342453,0.2558068633079529,0.06060606060606061,0.9444444444444444,0.05847953216374269,0.05847953216374269,0.05847953216374269,0.0,0.28350951765079185,False,17,18,0.23931623931623935,False
"Navdahnjen z nasveti Nicklausa je Howell dosegel 8-under 64 v četrtek, da je vstopil v današnji krog s prednostjo enega udarca pred Kennyjem Perryjem.","Jack Ferry, tiskovni predstavnik podjetja, je dejal, da poteka iskanje, vendar ni želel komentirati stanja.","navdahnjen z nasveti nicklausa je howell dosegel 8-under 64 v četrtek, da je vstopil v današnji krog s prednostjo enega udarca pred kennyjem perryjem.","jack ferry, tiskovni predstavnik podjetja, je dejal, da poteka iskanje, vendar ni želel komentirati stanja.",0.25246596336364746,0.06301111727952957,0.05714285714285714,0.625,0.04329004329004329,0.04329004329004329,0.04329004329004329,0.0,0.19243301057260795,False,24,15,0.22666666666666668,False
"Po sedemdnevnem sojenju lani je Thompson ugotovil, da je spomenik neustavno zagovarjanje religije s strani države.","Lani je Thompson ugotovil, da je spomenik neustavno zagovarjanje religije s strani države.","po sedemdnevnem sojenju lani je thompson ugotovil, da je spomenik neustavno zagovarjanje religije s strani države.","lani je thompson ugotovil, da je spomenik neustavno zagovarjanje religije s strani države.",0.917982280254364,0.9527488350868225,0.8,0.8125,0.8278370331285569,0.8278370331285569,0.8278370331285569,0.0,0.8970512659406482,True,16,13,0.7894736842105263,False
"Poročali so o simptomih vročine, glavobola, izpuščaja in mišičnih bolečinah.","Simptomi vključujejo zategnjen vrat, vročino, glavobol in občutljivost na svetlobo.","poročali so o simptomih vročine, glavobola, izpuščaja in mišičnih bolečinah.","simptomi vključujejo zategnjen vrat, vročino, glavobol in občutljivost na svetlobo.",0.7987082004547119,0.8451095819473267,0.05263157894736842,1.0,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.0,0.6832793126608196,False,10,10,0.28915662650602414,False
"Danes bo izvedel, ali je še vedno v igri za nakup ameriškega zabavnega podjetja težavnega Vivendi Universal SA.",Skupina vlagateljev pod vodstvom nekdanjega šefa Seagram Inc.,"danes bo izvedel, ali je še vedno v igri za nakup ameriškega zabavnega podjetja težavnega vivendi universal sa.",skupina vlagateljev pod vodstvom nekdanjega šefa seagram inc.,0.25173333287239075,0.33245083689689636,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.24487302866246968,False,18,8,0.25225225225225223,False
"Žrtve niso bile identificirane, čeprav so oblasti rekle, da je bilo eno od trupel tam približno eno leto.","Dve žrtvi, pokopani v dvorišču, nista bili identificirani, čeprav so oblasti rekle, da je bila ena tam približno eno leto.","žrtve niso bile identificirane, čeprav so oblasti rekle, da je bilo eno od trupel tam približno eno leto.","dve žrtvi, pokopani v dvorišču, nista bili identificirani, čeprav so oblasti rekle, da je bila ena tam približno eno leto.",0.9014185070991516,0.8238173723220825,0.37037037037037035,0.9,0.5472527472527473,0.5472527472527473,0.5472527472527473,0.0,0.7894749262985973,True,18,20,0.6475409836065573,False
"Predsednik Aholda Henny de Ruiter je delničarjem na sestanku izrazil ""iskrene opravičilo"" za škandal.","Predsednik upravnega odbora Henny de Ruiter je delničarjem na sestanku izrazil ""iskrene opravičilo"" za dogodke v Foodservice in drugod v obremenjeni skupini.","predsednik aholda henny de ruiter je delničarjem na sestanku izrazil ""iskrene opravičilo"" za škandal.","predsednik upravnega odbora henny de ruiter je delničarjem na sestanku izrazil ""iskrene opravičilo"" za dogodke v foodservice in drugod v obremenjeni skupini.",0.7711241841316223,0.8368751406669617,0.5217391304347826,0.6363636363636364,0.8089339339339339,0.8089339339339339,0.8089339339339339,0.0,0.7562158859259728,True,14,22,0.5987261146496815,False
